# maelstrom - GimmeMotifs version 0.16.1
# method: mwu with motif score
# motif table: /media/ia1014/2011CBA352BBC48B/ipek/K27ac_at_FOXg1_peaks_maelstrom.out/motif.nr.score.txt.gz
# activity values: BH-corrected -log10 Mann-Whitney U p-value
	cluster_1	cluster_2	cluster_3	cluster_4
GM.5.0.GATA.0025	-0.0	-0.0	11.92463036252147	8.342623575045488
GM.5.0.C2H2_ZF.0123	-0.0	1.8294773640993789	8.179512222455998	0.21897152545983475
GM.5.0.CSD.0001	-0.0	4.270101095065508	0.35751135241623533	-0.0
GM.5.0.C2H2_ZF.0079	-0.0	0.1477304701692935	3.9380559561156616	-0.0
GM.5.0.SMAD.0007	0.35624092179402317	-0.0	-0.0	2.9764790889992323
GM.5.0.C2H2_ZF.0256	-0.0	0.24683782519441483	0.7564223122653769	5.895090255396926
GM.5.0.Nuclear_receptor.0099	4.768869178881112	-0.0	-0.0	1.3496195119955319
GM.5.0.C2H2_ZF.0284	9.200318354371387	11.27528728248561	-0.0	-0.0
GM.5.0.Homeodomain.0149	-0.0	0.42407684202795815	2.3068536350737885	-0.0
GM.5.0.Sox.0001	21.388074527044154	5.579571474809052	-0.0	-0.0
GM.5.0.Homeodomain.0108	-0.0	2.256848053523642	0.62783491488717	-0.0
GM.5.0.C2H2_ZF.0181	11.487821820956205	-0.0	0.026442149990078868	-0.0
GM.5.0.Unknown.0042	-0.0	0.5818698150149634	-0.0	4.60954587540972
GM.5.0.bHLH.0109	4.653343315846405	6.3393682824291835	-0.0	-0.0
GM.5.0.Mixed.0017	3.0271881331904464	0.12286432512998642	0.6477780467423006	-0.0
GM.5.0.SAND.0006	29.050682096667146	1.0480286456301289	-0.0	-0.0
GM.5.0.Unknown.0202	-0.0	1.793771400053196	1.617872482049415	1.1294657861627244
GM.5.0.Ets.0032	43.07016055551524	-0.0	-0.0	-0.0
GM.5.0.Paired_box.0020	-0.0	-0.0	1.2497583049934122	31.800894448948565
GM.5.0.Forkhead.0024	-0.0	0.0875849548229994	0.12577438325049606	0.15723015131272886
GM.5.0.Runt.0006	48.80432825833068	-0.0	-0.0	-0.0
GM.5.0.RFX.0012	-0.0	3.562246581800566	-0.0	0.6287865746736941
