# maelstrom - GimmeMotifs version 0.16.1
# method: rf with motif score
# motif table: /media/ia1014/2011CBA352BBC48B/ipek/K27ac_at_FOXg1_peaks_maelstrom.out/motif.nr.score.txt.gz
# activity values: feature importances from fitted Random Forest model
	cluster_1	cluster_2	cluster_3	cluster_4
GM.5.0.SAND.0006	0.001242800527245204	0.0015964045868314106	-0.0016124057651432724	-0.0016413712229398727
GM.5.0.Unknown.0202	-0.0013751468310686916	0.0016277945159568576	0.0015698335491770273	0.0014928138416374775
GM.5.0.Ets.0032	0.001250067752287333	-0.0016045773075078317	-0.0015835115818540455	-0.001550285538563606
GM.5.0.Paired_box.0020	-0.0013748639087371856	-0.0013707916611456763	0.0012295167251535901	0.0014650698621616741
GM.5.0.Forkhead.0024	-0.0013083508676816962	0.0016726557979065116	-0.0015198936054727032	0.0015098213229401821
GM.5.0.Runt.0006	0.0013846666674613723	0.0016067434557449605	-0.0017052622027407707	-0.0015367962178627398
GM.5.0.RFX.0012	-0.0013515841303196772	0.0015849447014174758	-0.0015996985175320872	0.001567362238178319
GM.5.0.C2H2_ZF.0132	0.0012906990937419573	-0.0016031143260680889	-0.0015278892985330064	-0.0015073221125551106
GM.5.0.Nuclear_receptor.0056	0.0014463371125650755	-0.0016125764487829475	-0.0015259706885790952	0.0015419067108979828
GM.5.0.HSF.0009	0.0013477325950837751	0.001531867922504818	-0.0015564917227869196	0.0015734353393648808
GM.5.0.Unknown.0072	0.0011752293906666352	-0.0014781771461738064	0.0014442025012006132	0.001273162352083784
GM.5.0.C2H2_ZF.0177	0.0012585982227976513	0.0015330167620296556	-0.001616871089069331	-0.0014907644297681654
GM.5.0.Nuclear_receptor.0095	0.001325926879817569	-0.0016761256137528841	0.001677783427660329	-0.0014464444405236732
GM.5.0.Homeodomain.0053	-0.0013788408977902472	-0.0015053850632143805	0.0015348526843118422	0.0014865882370456252
GM.5.0.Nuclear_receptor.0059	-0.00141147345140436	-0.0016135942787103338	-0.0015185697721387533	0.0015924169121948287
GM.5.0.Unknown.0065	0.005099165720716177	0.0010234886885817033	-0.0015329379583057154	-0.0017486900035082844
GM.5.0.C2H2_ZF.0216	-0.001400826925582287	0.0016000255865747045	0.0015849201089139311	0.0014690278501331708
GM.5.0.Unknown.0127	-0.0015033193426129863	0.0015788778410132413	-0.0015303462182490654	0.0014591149464350526
GM.5.0.bZIP.0084	0.0012515537754550763	-0.0015692828990268401	-0.0016390845561128386	0.0014867631472935303
GM.5.0.Mixed.0005	-0.0012876467955691092	-0.001537875728450433	0.0015040982526445992	-0.0016541518189812849
GM.5.0.C2H2_ZF.0154	0.0012795676978148193	0.0015884514381056616	0.0015127804734277545	-0.0016045482098128636
GM.5.0.C2H2_ZF.0236	-0.0012077862699550054	0.0014629500972328324	0.0014802351820538547	0.0013229846029602496
GM.5.0.C2H2_ZF.0178	-0.003806470415891648	0.0011100807922519384	0.0013071121119971674	0.0018630752709548298
GM.5.0.Forkhead.0057	0.0011881806995770396	0.0014539408490763523	0.0014403884999731917	0.0013357015011071119
GM.5.0.bHLH.0078	-0.0013224054326697427	0.0015247434435734042	0.0015486880261023203	-0.001550120187622916
GM.5.0.Forkhead.0041	-0.0012393791479515667	0.0015884691545784324	-0.0015282321898605778	0.0014222202784080244
GM.5.0.bZIP.0075	-0.0026669517854431253	0.0016894121933911672	0.001824454706700363	0.0018377391303179798
GM.5.0.Mixed.0109	0.001639999912256869	-0.001534129272720816	-0.0015612982182368973	-0.0016175300436533653
GM.5.0.C2H2_ZF.0283	0.001885165401488918	-0.001451711295635193	-0.0013725840414785522	0.00159233470408332
GM.5.0.C2H2_ZF.0092	-0.0012480202764146625	0.0016345337681051223	-0.0015973698575468505	-0.0014160071341063956
GM.5.0.C2H2_ZF.0219	-0.0013411113096634044	0.0015438649833103171	0.001679318094774604	0.0016188416454811002
GM.5.0.Mixed.0042	0.0012190463679617734	-0.0016080134785839925	-0.0017114122385298233	0.0016131008782810183
GM.5.0.Mixed.0035	-0.0018045913865649501	0.0015574818805186661	0.001390122211001344	0.0015059108867743795
GM.5.0.C2H2_ZF.0107	0.0013932527091520578	-0.0016247886924956752	-0.0016963365043866968	-0.00154664891317378
GM.5.0.Nuclear_receptor.0102	0.0014195625172214823	0.0013700896208720045	-0.0015175573646383758	-0.0013082078816540187
GM.5.0.GATA.0018	-0.0011671424578388212	0.0014921728186128086	0.0015417848682125089	0.0013888123836711505
GM.5.0.bZIP.0069	-0.0012745687119080364	0.0016615711658793803	0.0014694246972755658	0.0014983253795551566
GM.5.0.Homeodomain_POU.0018	0.0012796186734208776	-0.0015769972784782998	0.0014863770138229268	-0.0014290475412632342
GM.5.0.Mixed.0022	0.0020297703132991967	0.0015778861539303194	-0.001616983315009051	-0.0021094765104110527
GM.5.0.RFX.0007	0.0012941518926643072	-0.0016822042290352065	0.0016475417713105733	-0.0013901517493852477
GM.5.0.bHLH.0088	0.0012656358745498683	0.0016539621472918431	-0.0016800111169225848	-0.0017243627777086608
GM.5.0.bZIP.0082	-0.0014302599098136187	-0.001678105599893084	0.0015546651322481905	0.0014445760634655847
GM.5.0.Mixed.0105	-0.0013427252094687495	0.0015127253193590706	0.0015721439450293224	0.0015025323193177773
GM.5.0.Nuclear_receptor.0050	0.0012550706832859695	-0.0017340658919095247	-0.0015909750801230754	-0.001455680965198872
GM.5.0.Grainyhead.0006	-0.0014781147536643525	0.001584695657650231	0.0015091379982440428	0.0014801216690934072
GM.5.0.C2H2_ZF.0106	-0.001188102409499831	0.0014348930504380084	0.001355629769132021	0.0013623521376676644
GM.5.0.bZIP.0061	0.0012585459629501472	-0.0015276201235020364	0.0016424391728412024	-0.0014890190127718446
GM.5.0.Unknown.0193	-0.0012543954071962675	-0.0015358605430465671	-0.0014724652410332453	0.001674614803912968
GM.5.0.STAT.0008	-0.001190251182945186	0.001570315544947684	0.0014492657024324602	-0.0014606311309657948
GM.5.0.Mixed.0006	0.0014656348541547599	0.001637245786041067	-0.001460821551698461	-0.001340161302394313
GM.5.0.CxxC.0001	0.001393928969204929	0.0014374899971237184	-0.0015386764107165954	-0.001423669613111348
GM.5.0.Homeodomain.0146	-0.0012047217537441727	0.0013719920029590857	0.0013390248984409847	0.0012691758402122782
GM.5.0.C2H2_ZF.0239	0.0012434871494437425	-0.0015906384002747906	-0.0015009931742875724	-0.001596158048589006
GM.5.0.Unknown.0185	-0.001276128931207837	0.0014875818881538714	0.001599167927887664	0.0014440767549595023
GM.5.0.C2H2_ZF.0255	0.0012292851481377916	-0.0014188984003786738	0.001385271330986323	0.0013238647280778989
GM.5.0.SMAD.0018	0.0015622806565853693	0.0015025601740940916	-0.001536768042297202	-0.001767102436184446
GM.5.0.C2H2_ZF.0192	-0.0012625962721285278	0.0015230660628864558	0.0015122402671663684	0.0015762704293536495
GM.5.0.Homeodomain.0184	0.003026661586069853	0.0012962737450891186	-0.001281204483980946	-0.0016946561938560388
GM.5.0.Homeodomain.0194	-0.003619603070342543	0.001038223920344734	0.001020147057875095	-0.0013835848029996479
GM.5.0.Nuclear_receptor.0082	-0.0019637398086565856	0.0015823092108928297	0.0016042561260701425	0.001712926335914891
GM.5.0.Mixed.0050	0.0014203883009857895	0.0015837121120670448	-0.0016080543975690181	-0.0014995020510746556
GM.5.0.Grainyhead.0008	-0.0012355052217619636	0.0016413630150127327	0.0016055220161305319	0.001576175296306175
GM.5.0.Unknown.0047	0.0014215504501840623	0.001582638797635298	-0.0015974533359899726	-0.0014765372844738008
GM.5.0.C2H2_ZF.0012	-0.0012502940216880818	0.00154768644597161	0.001495591143659248	-0.0015165041640897651
GM.5.0.Mixed.0031	0.001430608400118722	-0.0015897293554380104	-0.0015737884545339916	-0.0015586039704825363
GM.5.0.Paired_box.0017	0.0013673872130630258	-0.0014984416530417143	0.001605157305011124	-0.001491836712935845
GM.5.0.GATA.0022	-0.001474776929983863	0.001592046327854754	0.001616502817637739	0.001475704227347774
GM.5.0.Nuclear_receptor.0069	0.0013432729170711288	-0.0015889655424086632	-0.001602832439588467	-0.0015643752668289097
GM.5.0.C2H2_ZF.0114	0.0012424145254739134	0.0016025010198144353	-0.0016054596303224336	-0.001410997024359816
GM.5.0.C2H2_ZF.0151	0.0013231581345060626	0.0015764145013005151	-0.001467948767389008	-0.001624588777442895
GM.5.0.Unknown.0017	-0.0013727223413447585	0.001611857655314309	0.0015750450401209302	0.0015344013452144106
GM.5.0.Grainyhead.0001	-0.0013339080701905135	0.001642009997546654	0.0015205543518067625	0.001474346249970811
GM.5.0.C2H2_ZF.0087	0.001125283629089227	-0.0014599106979462236	-0.0013545474934074596	0.0013390630413387258
GM.5.0.Unknown.0044	0.0013112961046779046	0.0015577975581877127	-0.0015761710179395475	-0.0017114794732896546
GM.5.0.TEA.0006	0.0013230610649681257	-0.001620568411022081	0.001553624826241388	-0.0015515441529956894
GM.5.0.Homeodomain.0044	-0.0012286283090162291	0.001549495022424622	0.0014681958633554742	0.0015970414186924236
GM.5.0.ARID_BRIGHT.0003	0.0012300148582790498	0.0014127550251725432	0.0015048746047612574	0.0014501221498339622
GM.5.0.Homeodomain.0165	0.0012753401740616328	-0.001523091317056874	0.0014978651277048351	-0.001622043351840407
GM.5.0.Rel.0007	-0.0013055205594055363	0.0015388388461555918	0.0015654112114857753	-0.0015467902929502586
GM.5.0.T-box.0014	-0.001240016348561738	0.0016244374371307622	0.0015971488462341208	0.0015519065458359446
GM.5.0.T-box.0025	-0.0012599396095710144	-0.0014118505919286208	0.0015538737388109361	0.0014708991891692108
GM.5.0.p53.0009	-0.0015515353540410273	-0.0015981533654314426	0.0015450737401087261	0.0016799880064457021
GM.5.0.C2H2_ZF.0257	-0.0014753330683956406	0.0017009298912254423	0.0015285774429594945	0.0015274609176895754
GM.5.0.GATA.0016	-0.0014033354275220448	0.0013069589502460427	0.0012806600283585482	-0.0012303361356279015
GM.5.0.Homeodomain.0195	0.0012522279020998292	-0.001623729916459608	0.0015677321323787122	-0.0016038067588814379
GM.5.0.Homeodomain.0189	-0.0012210248540685815	-0.0015015060408195416	0.0015542797218221877	-0.001502868064183986
GM.5.0.Unknown.0066	-0.0011917770783810167	0.0014470214983041349	0.0013853063260970487	0.001428518501085706
GM.5.0.T-box.0010	-0.001394292252999133	-0.0016132822466114404	0.0015315852899125322	0.0015188955299942986
GM.5.0.CUT_Homeodomain.0010	0.0011906217748094711	0.0016438349307399678	-0.0015701329427443894	-0.0014077251328989907
