# maelstrom - GimmeMotifs version 0.16.1
# method: mwu with motif score
# motif table: /media/ia1014/2011CBA352BBC48B/ipek/K4me3_at_FOXG1_peaks_maelstrom.out/motif.nr.score.txt.gz
# activity values: BH-corrected -log10 Mann-Whitney U p-value
	cluster_1	cluster_2	cluster_3
GM.5.0.bZIP.0086	5.4528488425969694	-0.0	-0.0
GM.5.0.C2H2_ZF.0115	-0.0	3.2023252349898725	6.167232504298336
GM.5.0.Nuclear_receptor.0147	-0.0	0.3639949207097639	1.456736735482765
GM.5.0.Unknown.0075	-0.0	3.1821113407108745	5.386660997414853
GM.5.0.C2H2_ZF.0253	0.4175791394358089	1.0156157925031277	-0.0
GM.5.0.C2H2_ZF.0176	2.183975299058999	-0.0	-0.0
GM.5.0.p53.0002	-0.0	9.745799473987109	11.121335733959121
GM.5.0.DM.0007	-0.0	0.5733128952586055	2.647242091655916
GM.5.0.Homeodomain.0125	-0.0	2.6738660790173876	3.2145153354996436
GM.5.0.bZIP.0099	16.14570249531931	-0.0	-0.0
GM.5.0.C2H2_ZF.0124	11.403716703094915	-0.0	-0.0
GM.5.0.Homeodomain.0148	26.73593987724713	-0.0	-0.0
GM.5.0.Sox.0035	-0.0	0.06946082718704168	3.2087171029489387
GM.5.0.Myb_SANT.0002	inf	-0.0	-0.0
GM.5.0.Rel.0013	17.41858191338915	-0.0	-0.0
GM.5.0.Mixed.0008	inf	-0.0	-0.0
GM.5.0.GCM.0001	21.52719875128798	-0.0	-0.0
GM.5.0.bHLH.0059	-0.0	5.387064409575016	5.256586107656016
GM.5.0.Homeodomain.0172	-0.0	2.0473650478315872	2.219588960314522
GM.5.0.Ets.0028	-0.0	43.83529507350751	47.408847448922614
GM.5.0.Ets.0046	inf	-0.0	-0.0
GM.5.0.Homeodomain.0135	25.43849420961682	-0.0	-0.0
GM.5.0.Homeodomain.0192	0.728531675959336	-0.0	0.4772615253831717
GM.5.0.Unknown.0126	-0.0	1.513100372018311	5.809632270412133
GM.5.0.C2H2_ZF.0185	225.98547008043795	-0.0	-0.0
GM.5.0.C2H2_ZF.0301	0.4094961986992447	0.21145913635004623	-0.0
GM.5.0.Nuclear_receptor.0109	2.190351966423863	0.5196149929632038	-0.0
GM.5.0.Unknown.0070	1.0942213366377866	-0.0	-0.0
GM.5.0.C2H2_ZF.0248	212.2142478780332	-0.0	-0.0
GM.5.0.Forkhead.0027	13.12986412134411	-0.0	-0.0
GM.5.0.GATA.0021	-0.0	0.35564270909494067	2.0796939896103197
GM.5.0.Mixed.0074	9.745799473987109	-0.0	-0.0
GM.5.0.Homeodomain.0098	-0.0	-0.0	0.32207560028665716
GM.5.0.Mixed.0100	0.4345066917461915	-0.0	0.7794101258489139
GM.5.0.bZIP.0083	-0.0	3.3239458468886665	2.6553006713272578
GM.5.0.Myb_SANT.0017	-0.0	-0.0	1.2732213514773498
GM.5.0.IRF.0012	188.9941665575044	-0.0	-0.0
GM.5.0.Mixed.0062	3.802970373208881	-0.0	-0.0
GM.5.0.Mixed.0061	21.950016516061865	-0.0	-0.0
GM.5.0.Nuclear_receptor.0079	2.350849003816786	-0.0	-0.0
