# maelstrom - GimmeMotifs version 0.16.1
# method: rf with motif score
# motif table: /home/ia1014/gimmemotifs/output/stratified.out/motif.nr.score.txt.gz
# activity values: feature importances from fitted Random Forest model
	3' UTR	5' UTR	Distal Intergenic	Downstream (1-2kb)	Downstream (2-3kb)	Downstream (<1kb)	Exon	Intron	Promoter (1-2kb)	Promoter (2-3kb)	Promoter (<=1kb)
GM.5.0.bHLH.0083	0.0017836122881716727	0.0005434372366592744	-0.001570844956705185	0.0019478908227088055	0.0014467134034907717	0.002866061328317435	0.0016810180516378375	0.0015651629320809894	0.0019101857027800486	0.0020085488014101255	0.000998719445388009
GM.5.0.C2H2_ZF.0254	0.0014740222695815318	0.0015879463737780834	0.0013361189173277937	-0.0009583059498253299	-0.0014592188225998584	0.0017675384449306701	0.0014296078777242013	0.001358494359229029	0.00159490833728525	0.001458441053201077	-0.0009668028307390092
GM.5.0.Nuclear_receptor.0068	-0.0011715141495673908	-0.001099736324035863	-0.0012069748330633457	0.0016831003857767702	0.0011232223229233741	0.0008031983694375184	0.0010757196224890104	0.0012874951910803536	0.0013388024334092747	0.0011726562078450242	0.000874315470181643
GM.5.0.bHLH.0012	-0.0013884712661193083	-0.0017329490040268445	0.001588149426382702	0.0018938815861286311	-0.001687789419293284	-0.0013456822715778994	-0.0017258132869551876	-0.001574229105882042	0.0015931087637771969	-0.001366799195076674	-0.0010027322583166186
GM.5.0.GATA.0024	0.0013898038061887436	-0.0011467279031711166	-0.0013331507660817859	0.001240478104944167	0.0012117796922877526	0.002139417923624753	0.0013056575982459454	0.0012416744625435316	0.0012494868970165354	0.0012406730792288863	0.0010483617125133064
GM.5.0.Homeodomain.0192	-0.0014700051696293682	0.0004109464379483086	0.0015100734856319552	0.002508673538497664	-0.001740155558064615	-0.001320315622552877	-0.001501927280563889	-0.001504517184388762	0.001299826174189499	-0.0014312331339425535	0.00101586400228633
GM.5.0.C2H2_ZF.0301	0.0020878854600282462	-0.0027864382014722035	0.0014306335387565116	-0.0013100090540676015	0.0017783814837697889	-0.001953880304631588	-0.0017271663627072076	-0.0014976006114945772	0.0018579033718032717	0.0017584136230676434	0.0010344900870964513
GM.5.0.TEA.0005	-0.0013987188779457354	0.0019925774386485447	-0.001831559181543286	0.0016497060591459081	0.001606023531976364	0.001066164901268306	0.0011133955265538887	-0.002043993028031209	0.0012171946954671912	0.0012840426401058674	0.004642899144469441
GM.5.0.C2H2_ZF.0032	-0.0016151739505241285	0.002378345751702277	-0.0014563904301164823	-0.0017816365172914973	0.0013441339255877258	0.0014461536260162652	-0.0018174441248504816	-0.00154770394088526	0.0014245477785012034	0.0017775335559630275	0.0010396552216544674
GM.5.0.Unknown.0049	0.0014550978224038516	-0.0010782467495714652	-0.0015938917525008583	0.0015985652009605728	0.0015115145140090712	0.0017164783760066345	-0.0018459435915557964	0.0015807632139461514	0.00150326618055949	0.00158052480072011	-0.0016540780407984462
GM.5.0.T-box.0018	0.001797393213781559	0.002233323339706576	0.0014959994340950232	-0.0012712089812248048	-0.0015809454718934287	-0.0017140546467619318	-0.0013833842176250333	0.001534237565935445	0.0014871531916201665	0.001760512800336965	-0.0010500986597676738
GM.5.0.bZIP.0067	-0.0008186892169544844	0.0017635446387665463	-0.0015458458071944334	-0.001719326556500425	-0.0015745008801721955	0.0009172214196171539	0.0015637891870484103	-0.0015965205967070164	-0.001542500766239189	-0.0017716642180094482	0.0011871886937394923
GM.5.0.C2H2_ZF.0087	-0.001251179270166834	-0.001231394342597789	0.001423807920800553	0.002142544193644067	0.0020328021109769214	-0.0015991956676568015	-0.001462512363170624	0.0013978998717897844	0.0014504553369608438	0.0017385119520703506	-0.0008226695057885405
GM.5.0.Mixed.0022	0.0023257977691417057	0.0008933280149885162	-0.0017959146449858918	0.001732250260455269	-0.0016194740869643423	-0.001818452672551199	-0.001705395176731119	-0.0014959988121324	0.0016047300036595483	-0.0012948259462653169	0.0017242224327963743
GM.5.0.bZIP.0075	0.0014637922983808175	-0.0022621490321446743	0.001853742862967449	0.001096967709339699	0.0019634167634341986	0.002113647183232394	-0.0012578778018872113	0.0021041702441335426	0.0015459939316690232	0.0019569225928594515	-0.00417095617740136
GM.5.0.RFX.0012	-0.0015517858959024932	0.0014263561191083462	-0.0014731963052458477	0.0012462532816273578	0.0015210686921257144	0.0020117794800798444	0.00164243995231095	0.0015261297623329786	0.0019372515331435062	0.0014852560974809364	-0.0010139389562914582
GM.5.0.C2H2_ZF.0277	0.0016257301110582083	0.001412767045184781	-0.0014670517259133624	0.0015854155945929057	-0.00229227820382882	0.0014203178270075125	0.0014345308038564097	-0.0015051225220742061	0.0012860732534688167	-0.0015312223820945683	0.0012093379150522948
GM.5.0.C2H2_ZF.0249	-0.0016314196634548805	0.0029687879001677607	-0.001488908076501246	0.0016399921227713496	0.001791810168788644	-0.0023786872611379845	-0.001701027423844684	0.0015602207793016531	0.0014429084554482194	0.0015112437687418634	-0.0010253608620661968
GM.5.0.Nuclear_receptor.0079	-0.00128446253832222	0.0032491578577074375	-0.0015411538963561351	-0.0016462295152392145	0.0014951126328001955	0.0021974732127368075	0.0022645867508937095	0.0015988416759116478	-0.001621619763279516	-0.0016819973238426426	-0.0009514633387099902
GM.5.0.Nuclear_receptor.0102	0.0014705262072102416	0.0007152192136864034	-0.0012145770155405139	0.001442010466126981	0.0014781612877793223	-0.0018976881664015757	0.0012729039498417685	-0.0013848940534659621	0.001589709026433122	-0.0015438457964807068	0.0012901246096111978
GM.5.0.Homeodomain.0104	-0.001265340913123662	0.002538060320781723	-0.0015097516219487368	0.002644199452850896	-0.0015221566642832968	0.0016086628329906266	-0.0016099187587527424	0.0014658238176570638	0.0014600837322511489	0.001456060529933502	0.0010172899883847551
GM.5.0.C2H2_ZF.0240	-0.0017428059913220197	-0.0016735844671135409	0.0014982837063657853	-0.0012400233580459987	-0.0022881187138330756	-0.001189971787123592	0.002402797816623355	0.0015369185707376429	-0.0012833810374050071	0.0014935834705327494	-0.0011889503393031518
GM.5.0.Rel.0009	-0.0012264330110364832	-0.0009865829295296784	-0.0015087590681936748	0.0015047922346056888	0.001272345545224019	-0.0011626569520542553	-0.0011358504421216215	-0.0016281094157953027	0.0016216843040982715	-0.0013824798753800085	0.0010310400668869467
GM.5.0.bZIP.0027	-0.0015532993910662997	-0.0018404156454348993	0.001465924197596043	-0.0009382922930084967	0.0011738900061479362	0.0008625077121245711	0.001740460296824802	-0.0015305480191607423	-0.0015083976013506714	-0.0014550612191039426	0.0010013596562274574
GM.5.0.Homeodomain.0046	0.0016073745514818948	-0.0014296961891079223	-0.001446130759838574	0.0023324749639016856	0.001669349431450167	0.0014216856299758987	-0.001253365480015716	0.0014838235245937265	-0.0016245188332027264	-0.0012371297216972638	-0.0010841363012913403
GM.5.0.Rel.0007	0.0014064770082564903	-0.0016807918189238249	0.0014305802163690998	-0.002332981718237122	-0.001759490730728082	-0.0009957008991811841	0.0016562170705667185	-0.0015028861925075513	-0.002035715739902046	0.001594650169234474	-0.0009632063723694365
GM.5.0.Unknown.0169	0.002035337208896407	-0.0008862028657779121	0.0015002509918579199	-0.0011652344487542601	-0.002028973785582287	0.001731107232548412	0.0014893323574421457	0.001515552457198368	-0.0017332062419846436	0.0015225120729236042	-0.0010874996372672444
GM.5.0.C2H2_ZF.0293	0.0012290506763773022	-0.0011504168455067664	0.0014439970745490488	-0.001525582162813647	-0.0016260011063958654	-0.0018422348817802561	-0.001559202867944902	-0.0014982429331590649	0.0016019108899800226	0.0016763834327358034	-0.001094503452021842
GM.5.0.GATA.0019	0.0015703192408453792	0.0014490401307128953	0.0014514880637699088	0.0015535378113731616	0.0023166673339371988	-0.0014360702964892355	-0.0016784460093558268	-0.0015333197812022155	0.001862571569696435	-0.0014112823287611236	-0.0010792324221351396
GM.5.0.Sox.0001	0.0012239344980318758	0.001356980338763501	-0.0012372351046959038	-0.0013397389854502217	-0.0007392207279679694	-0.0014210714190607127	0.0011921606176606408	-0.0012680610588692203	-0.0010359832408144173	0.0013151514115599414	0.0009256484555469574
GM.5.0.bZIP.0099	0.0013021038701312548	-0.001429362009978932	-0.0014331567950706947	0.00117239039540573	-0.0008759975540145417	0.0022011884453844214	-0.0014047109797339238	0.0014120265948304594	0.0018157893292304877	0.0017262703510233673	0.0010499045974469506
GM.5.0.Mixed.0103	-0.0017422308093124367	0.0019891175009706576	0.0015913986890454996	-0.0012877077683792488	-0.0020293101821643555	-0.0011665586156194212	-0.0017017075895242684	0.0015773966684139665	0.0016882616849327437	-0.0016678664130143487	-0.0011204486127307529
GM.5.0.p53.0010	0.0013693165324389534	-0.0014317793732708925	0.001572708892111157	-0.0015173760674579222	0.0010376374171985985	-0.0016158087167900854	-0.0016639413959636537	0.001611016236027758	-0.0015644395704555278	0.0014760827238673837	-0.0010403732361738628
GM.5.0.Unknown.0003	-0.001173768233759418	-0.0010027438327249746	0.0013756205645068828	0.0015308298775260668	0.0013730066710215493	0.0017482238741283699	-0.001366126276500734	-0.0013856039899616962	-0.0013419504656603353	-0.0017435076887973022	0.0008598630932279304
GM.5.0.Mixed.0057	-0.001549680561057204	-0.0018129741044179463	0.0015201932767963033	-0.0018100559567105182	0.0021878592642767185	0.0013722171557808138	-0.0015754525244520976	-0.00157833829434345	-0.0017574706416917834	-0.0014733463183343265	-0.0009740034579409175
GM.5.0.bHLH.0086	-0.001399680608715181	-0.0014659040950756258	0.0013939299667726454	0.0013135209586679641	0.001666570911405597	0.0011803907637414014	-0.0015503433768619596	0.001435110820643397	0.0012950497770093479	0.0013551228760154486	0.0009562889003085337
GM.5.0.GATA.0028	-0.0016181194471609774	-0.0007413525336731108	0.0014819999812521857	-0.0017518266396401854	0.001387574350528946	-0.0014468319244870414	-0.0014187851781688786	-0.0015426447952016807	-0.0014635479015126832	0.0016531717563109574	-0.0010219455872027285
GM.5.0.Homeodomain.0194	0.0011664983624922259	0.0016634902627353115	0.0010904373451891124	0.0008284882880595156	0.0016207073650624983	0.0010927721755104479	0.0009566438522133836	0.0010752904132128606	0.0010290281830513629	0.0007886019273645206	-0.0036089695929647555
GM.5.0.Homeodomain.0189	-0.0015959506165968062	-0.0027474655342808367	0.0014542609027984137	-0.0016100882667062888	0.0024472172002780977	-0.002161584872049484	0.0012847113934501572	-0.001554687607622676	-0.0016509362242283089	0.001675635642135633	0.0009494045400044447
GM.5.0.Unknown.0182	-0.0014800647663578597	0.0023031069142802254	0.0015299078204978158	-0.0020682286695771846	0.00124048337765189	-0.0015908872057301177	0.0012366744815331446	-0.0015321796583214003	-0.0014375720389050409	0.0015297639914696277	-0.0011849765802538906
GM.5.0.Unknown.0042	0.0012840683736821804	-0.0013879173350177148	0.001463586854345092	0.0017721437738887928	0.0021022833522704016	-0.0014246570908437212	-0.002455558461263673	0.0015419612427710896	0.0022512979465647166	0.0015306842274646236	-0.0009790089876876846
GM.5.0.bHLH.0057	0.0014822214381038324	0.002156346116617833	-0.0013644812520847696	0.001187048277456776	0.0018033060475589903	0.0016235041434283913	0.0013942862697931381	0.0014583917183104236	0.0014799108413305051	0.0013953465819944839	0.0009241804213782099
GM.5.0.C2H2_ZF.0185	0.0016647754027903233	0.0017492954956305389	-0.0015379882801213047	-0.0012533472156867047	0.001695964745581903	0.0012740425041086753	-0.0015206356464935685	-0.0014526452548214272	0.0015049403151073445	0.001622548826119461	0.0013142256574934607
GM.5.0.Unknown.0017	-0.0017233452998217267	-0.0014602302908872588	0.0014761695003805682	-0.0016626799702398264	0.00209190784376992	0.001145253350051496	0.0015541890621909831	0.0015289317656999588	-0.0014913434428340561	-0.0014469759724702145	-0.0010370321764520166
GM.5.0.C2H2_ZF.0075	-0.0010547600438950333	0.0015348875888232976	0.001508529108944353	-0.0008314609301806444	0.0016049009368310648	-0.0011017784741422388	0.0010495783097797856	-0.0013216681882474313	0.0010493432611277296	0.0012900761564921754	0.0007793257378558224
GM.5.0.GATA.0030	0.0021295475962819182	-0.00189360331781261	0.001523428519389769	-0.0010388243165466522	-0.0018338613518666402	-0.0010493450797652928	0.0014743980690683043	0.001514756758816471	-0.001346729970363699	0.0013541899493098072	-0.0009519471568124838
GM.5.0.Homeodomain.0044	0.003252383827397295	-0.0007400951035849338	0.0015142782184763917	-0.0008199541425390326	0.0012793808522172437	-0.0011738900702724295	0.001835585101913087	0.0015207794329666026	-0.001657309742413776	-0.0012271321423378766	-0.0011079875206659322
GM.5.0.Rel.0024	0.0012575115441087142	0.0014542529968713915	0.0017774111003490362	0.0013222009360653855	0.0010856368944375736	0.0018387788558402681	-0.0013455063854577252	0.0016237784554683304	0.0012873776957249166	0.0015932326119632014	-0.0018944159432368703
GM.5.0.Mixed.0105	-0.0011317889575072036	-0.0016706607572188126	0.0015225310032292302	0.0021778215692306434	-0.001728145254289599	0.0014377934145584053	0.0024172443266725304	0.0015380837393962924	-0.0013868137776105916	-0.001574003342969413	-0.0010082126235536211
GM.5.0.C2H2_ZF.0123	0.0015389313153554864	-0.0009676504932313962	0.0015057441452069643	0.0011837723357898556	-0.0009705336165181102	0.001030656185956811	-0.0019519288435332445	0.001508500068749251	-0.0015892626083741587	-0.001699428705473702	-0.0012441941309529097
GM.5.0.GATA.0015	0.001389282942022463	0.0015648242504444632	0.0016043212934567063	-0.001568493243614253	0.002479997577232432	0.002961790871340747	0.0016206852392051565	0.0015061468654359264	-0.001754436572023503	-0.0016315354612146773	-0.0012520545850274161
GM.5.0.bHLH.0059	-0.0017448523665387183	0.002258492299055162	0.0014987609726265804	-0.0012880453963108587	-0.0014076267515152406	0.0011031346737447269	0.0017580497134533047	0.001558574756614732	0.0014743322994570272	0.001576983751554853	-0.0010461991793523175
GM.5.0.Unknown.0076	0.0026861695344103133	0.0014646592866872671	0.001560252537366106	0.001693171845917581	-0.0012525083790302612	-0.001793782437227166	-0.0012887691970470462	0.0016387094266444994	-0.0015257762822978168	0.0016389847059991728	-0.0009692626964898295
GM.5.0.bHLH.0078	0.0018907600751349482	-0.001176021939526374	0.0014709409666228625	-0.002371347403609453	-0.0018280897633794243	0.0019436018131131088	0.0017932016247921203	0.0015109001687548063	-0.0015872326692606834	-0.0015151105770404496	-0.0009749812404063891
GM.5.0.Homeodomain.0177	-0.0012084406806396066	0.002139905139164691	-0.0015927720949176077	0.0014713063679411482	-0.0014272038843214552	-0.0015035212784413282	0.0017391272966955976	-0.0016440395906358524	0.0017600657933649199	-0.0016341525158925043	0.001007914397257786
GM.5.0.Nuclear_receptor.0082	0.0010522061224766482	0.001817826930101316	0.0015014497836711629	-0.001137768690276641	-0.00129983049895548	0.0017237352469930943	0.001698746687926581	0.0014679266726872766	0.0014396824187479468	0.0013318089898892544	-0.0013408029673703734
GM.5.0.Homeodomain.0132	-0.001465433524009598	0.002592478622643785	0.0015251332004999848	0.002041787386399275	-0.0014749048859161906	0.0020433484879788266	-0.0015820039965277351	-0.001543906970811899	0.001784036663076346	-0.0018407322249894683	-0.0008729243754091681
GM.5.0.C2H2_ZF.0202	-0.0017017725767823162	-0.0014073278932932832	0.0014931796683740606	0.0014156327179643993	-0.0017533245451939522	-0.001861444937581641	-0.0016400655680289117	-0.001599733470340453	-0.0016934795218903668	-0.001553883859263891	0.0010148626391478753
GM.5.0.C2H2_ZF.0011	-0.00194436734568563	0.0010731352098363885	0.0015215447253252522	-0.002030022259793229	-0.0014356115025494815	-0.003533620531397527	0.0019700035918871423	-0.0015461682306422	0.001685964809635362	0.0019031349560282298	-0.0010337172932598482
GM.5.0.SMAD.0009	-0.001828452156297154	-0.0020012783500297916	0.001532622871306472	0.0024569331430122545	0.0017286669827744725	-0.0017674265856751571	-0.0020589929498014588	0.0018497926631050958	-0.0017431110791252626	0.002031345389765388	-0.0019905350003768
GM.5.0.bZIP.0061	-0.0016470378121832838	0.0022249250965354324	0.0014380159015233002	-0.0018454353205430928	0.0014114116777649188	-0.0013815730582159142	0.0013944778195300082	0.0015557605759571312	0.0016822890514111425	-0.0016467483697895058	-0.0010720814235020686
GM.5.0.C2H2_ZF.0151	-0.0022371586687745726	-0.0017851623291916963	-0.0014783381436486893	0.0018152627519969903	-0.0012349551233796518	0.0018824779130550081	-0.0014311172809476256	-0.0015700666741304034	0.001991725809407351	-0.0014243783890699516	0.0010835917127368418
GM.5.0.Mixed.0091	0.0018512704164747784	-0.0013179925053913148	0.0014847196932002535	-0.001889057209211526	0.0016950786599270204	0.0015635904294196154	0.0013122898416395331	0.0015624712186650134	-0.0013725890694795211	-0.0014355306388490919	-0.001067907125452574
GM.5.0.MADS_box.0001	-0.001718033318484439	-0.0012420796856848328	0.0015167166477771928	-0.0023146283275554537	-0.0010870376394339857	-0.0016548560136563635	-0.0015750098869807471	-0.0015846321557987045	-0.0015606116652318674	-0.0015263225957014752	-0.000885283843391129
GM.5.0.STAT.0015	0.0012288782936335945	0.0009054553092706545	-0.0014995675151623328	-0.0012282200576402224	-0.0014370289960827063	0.001506199528130666	0.001786338820727295	-0.001603554958436059	0.0019560211440208305	-0.0015479341881839209	0.0010896412751201922
GM.5.0.T-box.0016	-0.001568825527035008	0.0020152481583092774	-0.0014979805080201605	0.0016946994090262066	-0.0018299566373539222	-0.001354228477089014	-0.0016167565188761179	0.0016275835887551505	-0.0015263767612607338	-0.0020596717829396947	-0.0009402073655700607
GM.5.0.Mixed.0012	0.0017292599601774258	-0.0017811482322837497	0.0015965024133392546	-0.0010858875727371444	-0.0016291287591766387	-0.001325163173300777	0.0018889628028447313	0.0015371052626025406	-0.001477738417247838	-0.0014525315627991928	-0.001133884711515003
GM.5.0.Homeodomain.0042	-0.0010169018332914193	-0.001068702715416393	0.0015642230970423132	-0.0008247140817992202	0.0013186940960892282	-0.0015159737950327997	-0.0012853094646588326	0.001509814442249628	-0.0016334407695380773	-0.001517107100186096	-0.0009645622474096997
GM.5.0.bZIP.0070	0.001130399433778382	0.0031303481782756198	0.0015573629609642098	-0.0012157430211205793	0.0015147103642083725	0.0014253847573317416	0.0019404677130759065	0.0015268591497559342	0.0017417815490380689	0.0014442029579510446	-0.0012485411019484468
GM.5.0.Grainyhead.0007	0.0014147486057395895	-0.00399084843149257	0.001515460073602479	0.0009872811454921446	-0.00133205593791052	-0.002458066537004067	-0.0015517665578849617	0.0015219378005736255	-0.002024989164434987	-0.0017141035578071978	-0.0011631137170841572
GM.5.0.C2H2_ZF.0284	0.0016048068193810782	0.0009537488153329819	-0.0016500567532380989	0.001105784948912908	-0.0010887853170834401	0.00172650984980405	0.0021432795773333353	0.0016349386571878704	0.0017818262589692727	0.0014980431507364475	-0.0008928814319689561
GM.5.0.bHLH.0051	-0.0018830804864152207	-0.0016297827791160774	-0.0015236575304393449	0.0030698866690669242	0.0009646041683782468	0.0012649353760485317	-0.0014244359625774788	-0.0015017282984700348	-0.0014120037754992557	-0.0015340697772359094	0.0011004663361880186
GM.5.0.Mixed.0109	-0.0020774164661190126	0.002087497930601332	-0.0014952196073943372	0.001647218950079295	-0.0010721086488381178	-0.0009070809198631264	0.0014565669518390467	-0.0016312267406038833	0.001593803136903192	-0.0014884603967420308	0.0012089829270245907
GM.5.0.Paired_box.0017	-0.0008474454327033373	-0.001229550765024775	-0.0014820089504307557	-0.001815933384718597	-0.001530642684183015	-0.0017798873810272952	0.001554353956096962	-0.0014992469971003724	-0.0016574420265247408	-0.0014496066427505088	0.0011085075994919063
GM.5.0.Ets.0025	0.0016551797643445556	-0.0011999695811804256	-0.0013166607369736645	-0.0012188329387472344	-0.0011863593395968401	0.0009644955792252752	0.0014838242704738947	-0.0013824554261872833	-0.0012440352445812876	-0.0012855812419483026	0.0007697525805883096
GM.5.0.Mixed.0008	-0.001079433770450513	0.0015481081924824227	0.00201599758615521	0.001342184419001971	0.0015287040172370934	0.0008982148779702705	-0.0010275857777520367	0.001606796850895788	0.001557876673635864	0.0012385242856554168	-0.004725940295212435
GM.5.0.Grainyhead.0008	-0.0013074421900207507	-0.0012230836406970404	0.0014763597848634793	0.001403327774191846	0.0011035452293713787	0.0010441756524547454	-0.0016021033936003356	0.0014800268352238668	0.0014213931142614666	-0.001657066094770073	-0.0009878601132403068
GM.5.0.T-box.0025	-0.001339416256911031	-0.000467689219436481	0.0014144952408744822	0.0018524073985725714	-0.0015453096383100389	-0.0015089277766744014	-0.0016085434715019493	-0.0014037399326524134	-0.0016428064418842934	-0.0015980763899712208	-0.001047051719318403
GM.5.0.bZIP.0102	0.0012363709167311273	-0.0009762564429332802	0.0014395404591934884	0.0016142943274990661	0.001461808925569173	0.0015436373268545728	-0.0013271135200061221	0.0014318253107101675	-0.001484391056095708	0.0013917074078676989	-0.0009256519915131336
GM.5.0.bHLH.0129	-0.0013610828408546387	-0.0018043618421162157	-0.0015146148487939141	0.0015316963138641523	0.0018464247302151762	0.0013125235636907142	-0.001533593397686219	-0.001523079580706958	0.0013368616256299395	0.0015911131904393474	-0.0010891443909619711
GM.5.0.Nuclear_receptor.0147	0.001822595361163277	0.002800695808323221	0.0014166209422319233	0.0016956014248403742	0.001429222135656506	0.0014600676485841564	0.001504238799118508	0.0016130427172584435	-0.0017889063954850482	-0.0017819044301935457	-0.0009800931638247869
GM.5.0.C2H2_ZF.0266	-0.0014319385532981775	0.002197030700017859	0.0014510885888646297	-0.0023671838376187328	0.001129918898291968	-0.001654661458120026	-0.0014677671618557376	0.0016236194274697666	0.001879041330449002	0.002087518057013186	-0.0011279790318100237
GM.5.0.Mixed.0052	0.00117933584369078	0.0011059413124249972	0.0015230808240205452	-0.0013674797079118548	-0.0013519601496677855	-0.001646176660183635	0.0015623651797714477	0.0015619182566144908	0.0018782012019824335	0.0016703254561681977	-0.0010751378960033382
GM.5.0.Nuclear_receptor.0069	0.0013554329581155948	-0.0014170464617083768	-0.0015692081079437896	-0.0012348117859845038	-0.0017028411187604991	-0.0018779523386135114	0.001676247283856952	-0.0015400984155260339	0.001736485065340898	-0.0013978894755866168	0.001109834281843778
GM.5.0.bHLH.0061	-0.0013719720807268952	-0.0022676279073687512	0.0014551169217329571	0.0020276397707561186	-0.001393478234214268	-0.0021009391276760186	0.0016348866328576963	0.0016210423830514006	-0.0016968247701094708	-0.001405054277276857	-0.0010000707284706692
GM.5.0.C2H2_ZF.0114	0.0013099019727393088	0.0007432638908578859	-0.0014974500434464457	-0.001394793747727513	0.00223327744748777	0.0020451013958701168	-0.0019904143687225996	0.0015504871233851369	0.001311921144919704	-0.0015312424582222541	0.0011016733397302184
GM.5.0.GATA.0018	-0.0014016646298851314	-0.0018736344364582826	0.0013547997149676585	0.0020602954105338454	0.0014609824324056397	-0.001393741990819517	-0.0017972604926552085	0.001477408939360601	-0.0014811824616760504	-0.001655177968002551	-0.0008597032187293587
GM.5.0.Mixed.0036	-0.0012741628738164987	-0.000939491231326171	0.0015177642906181923	-0.0015815941375196029	0.0019715203867477047	-0.001014678211435386	0.001493343661699407	0.001525259113689547	-0.0021782976055699853	0.0015275088389438837	-0.0008737772408757758
GM.5.0.C2H2_ZF.0069	0.0017270048959882748	-0.0013806184821956568	0.0014562935785822613	0.0014175983751926204	0.0014101330005134843	0.0013409691582580362	0.0014061113938259792	0.0015659605718541852	0.0017238074963916656	0.0018657750768939073	-0.0010752752079611744
GM.5.0.Homeodomain.0100	-0.0019298542752747964	0.0014199953287198836	-0.0014752822271479774	0.0012377405203328744	0.0013419907900597465	-0.0019314391185621712	-0.001487029948885027	-0.0014121047321065281	0.0014465109523542272	-0.00110071577028245	0.0012186249188831523
GM.5.0.bHLH.0095	0.0016568785130821732	-0.0011345480320887182	-0.0015511177443919845	0.0016918701632591827	0.0014847691428476158	-0.0007562091903135727	0.0014490694923300997	0.0015105836724704366	0.0014193181580327138	0.0015591419716156222	-0.0009709839918958563
GM.5.0.Grainyhead.0001	0.0013015347485901836	-0.0014642607528689545	0.0015050334093175374	0.0009992054038625673	-0.001841430439263511	0.000914137369434817	-0.0011588027233761543	0.0015214009205463891	-0.0016069608578775972	0.0018154476256406283	-0.001065095283125174
GM.5.0.bHLH.0112	0.0017578916152407524	0.003647853466905329	-0.0014741261710012063	0.0017611213483267405	0.001552492594464124	-0.002303118878206661	-0.001421802715927364	0.0016117878525216517	0.0016314142352532738	0.0018013561381180609	0.0009742605458538804
GM.5.0.Myb_SANT.0002	0.0013083674649735284	0.0012942597608461969	-0.001757656596155971	-0.0014932987341449624	-0.0010316319553532371	-0.0016788965230152733	0.0013335993353364754	-0.0020017814637400917	0.0013941967360329268	0.0012244784287538245	0.004909870920243598
GM.5.0.Mixed.0078	-0.001471123885277191	-0.001822326618019533	0.0015794543913514203	0.0016763581668696715	0.0014831986259322696	0.0012335962513669377	-0.0013070343852295994	0.0016093420860166963	-0.0016936549780834748	0.0020544370224340265	-0.0010107945839468399
GM.5.0.C2H2_ZF.0040	0.0014403148501288734	0.0008401807480966258	0.0015221854569574375	-0.002095380608114978	-0.0015300382505811557	-0.0014364493068995496	0.0011791933987250138	0.001642099723443914	-0.0015991369781946218	0.0016619834743591788	-0.001016245403290385
GM.5.0.Mixed.0062	-0.002083020715163494	-0.001218421720100486	0.0013909366095075162	-0.001517106380382795	0.0011917520984171552	-0.0015108091704615063	-0.0016459143972717494	0.0014653661166635443	-0.001621662919627077	-0.0016005328282956766	-0.0010476984791368065
GM.5.0.Nuclear_receptor.0009	-0.0014489505388365165	0.0012796259641017973	0.0014901135794031925	-0.0011426485741171876	0.0013949558326736835	0.0012389093897721948	0.002015614563078626	0.0015663185242477922	-0.0016653261380463946	0.0013226098342698372	-0.0013023356918626743
GM.5.0.Homeodomain.0082	0.0012540818937162427	-0.0023289318172588303	-0.0015893727178022828	0.0013354217127480189	-0.0012541324230636555	0.0018143264040021362	0.0013605037468788859	-0.0014235279117671723	0.001518840876291823	0.0014399903901867927	0.0011055914937108445
GM.5.0.MADS_box.0019	-0.0021591638846342243	0.0015721627575759959	0.001381213269282887	0.0010192861957155103	0.0016802364831547797	-0.0010041967852042549	0.0016372366246574883	0.0013813092116130375	-0.0013565141902305258	-0.001361178148425889	-0.0008936404340528789
GM.5.0.Ets.0037	-0.0015671657001125542	-0.0010871094050016977	0.001472922087423587	-0.0013973079574192302	0.0016553334196076452	-0.001931808196659424	0.0017120135537034564	-0.001540375498258508	-0.0014811216225625746	-0.0014268223736449508	0.0009451423817621111
GM.5.0.Pipsqueak.0001	0.0009089386845683773	-0.0011226616908823663	-0.0012123175422232894	0.001163891175580677	0.001092200353975052	0.0017222735117867287	-0.001374308978192794	-0.0012838217302822321	-0.0009540974777682772	-0.0014492966744467776	0.0015396628473235356
GM.5.0.bHLH.0047	0.0013795444240482842	-0.001158011155495085	-0.001472754910442743	0.0013253410442556793	-0.0017851123053470096	0.0015407170782910365	-0.0014813055101350356	0.001627356295049665	-0.0015131807924942398	-0.0015858885739528448	0.0010269773623827361
GM.5.0.Homeodomain_POU.0026	0.0022446776392951247	-0.001565543358859795	0.0014933271541108274	0.0016980626901986517	0.001555305668288818	-0.0020141785700731104	0.001759729523426736	-0.0015803050769993515	-0.0015134733705925976	-0.001708893679184261	-0.001014245395705397
GM.5.0.HSF.0008	-0.0014686453924042892	-0.0006739401578000254	0.0014473165292026404	-0.001230027711715906	-0.0011096977855800758	0.0016021917913663756	0.0014876337392807732	0.0015064601509417173	-0.0016230857263550074	-0.0016839872905637626	0.0008223165223638878
GM.5.0.GATA.0022	0.0013626497959222112	-0.001629813924757593	0.0015464325372034004	0.0016591213008672545	-0.0013987428719790499	-0.001246909422544796	-0.0016286697652335904	0.0015458577925098731	-0.0016583583261379786	0.0018662068497912762	-0.0011323098230513308
GM.5.0.Paired_box.0010	0.0016842033342905635	0.00100297851950922	0.0016075228068643446	0.0010634413475324566	-0.001931461413021519	0.0012790587433558359	0.001713390375952879	0.0016610656057298157	-0.0014798743642800536	0.001427420799639646	-0.0012044908681782475
