	z-score 3' UTR	z-score 5' UTR	z-score Distal Intergenic	z-score Downstream (<1kb)	z-score Downstream (1-2kb)	z-score Downstream (2-3kb)	z-score Exon	z-score Intron	z-score Promoter (<=1kb)	z-score Promoter (1-2kb)	z-score Promoter (2-3kb)	3' UTR % with motif	5' UTR % with motif	Distal Intergenic % with motif	Downstream (1-2kb) % with motif	Downstream (2-3kb) % with motif	Downstream (<1kb) % with motif	Exon % with motif	Intron % with motif	Promoter (1-2kb) % with motif	Promoter (2-3kb) % with motif	Promoter (<=1kb) % with motif
GM.5.0.Myb_SANT.0017	0.028259347586056808	0.9469646333915462	1.1008717555167506	0.5764541795429693	-1.1666504081416387	0.849036327508599	-0.957872651010556	-0.6435809963268158	-0.5515076462761868	-1.0995307111206787	-1.821358074449913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8769850675515525	0.8433344145313006	0.03144851877476571
GM.5.0.Unknown.0147	0.04924615286471483	0.4519371927488992	-0.9029846861353037	0.10752017898701491	-0.8938303597013668	0.7099882496593952	0.2835041868871194	-1.0824409786167204	1.5239261911693875	0.32866310745078287	-1.3238474813623533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2754207158094335	1.1028219266947779	0.10692496383420341
GM.5.0.C2H2_ZF.0140	-0.39774940783496165	0.24103361495525363	-0.3558709730551933	0.8867818454302102	0.5087365772594459	-0.5045323588363773	-0.40543071437556294	0.3729878401842891	0.7516274900804489	0.5935622772678152	1.0713928499674525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.73026783598009	1.6866688290626013	0.06289703754953142
GM.5.0.C2H2_ZF.0154	-0.8159852691617409	-0.8141776452427598	1.1732406984368162	1.4725541814049632	1.7796149080449353	1.1637025101985154	0.9456924273316875	1.1636809766523355	-0.11648642511116573	0.7335504234076213	0.7895491903025764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3510310500118512	1.3298734998378203	0.06289703754953142
GM.5.0.Unknown.0102	-0.15704361330161495	-0.1506600492914079	1.1825046945882323	-0.4885100716082475	-0.07806896019391442	-0.8741242997021201	-1.4151142134117969	-0.702289093164706	-0.10202379725043462	-0.5802545858515851	-0.3287414485640576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.066603460535672	1.3298734998378203	0.018869111264859427
GM.5.0.Nuclear_receptor.0112	0.09138103602186556	1.1788738754044623	0.36142652836896205	1.1717749869314267	0.15651821452801676	1.7994063129296243	-0.31683649136536673	0.25102306152828935	-0.036584807156591403	0.29823572619650185	1.4958727084783006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.711068973690448	1.2325656827765163	0.05031763003962513
GM.5.0.Unknown.0018	2.589165581056056	2.0571088848966608	2.1275944104647513	1.1956983398687073	2.3582534298319406	1.0395677561944836	2.1062101662292894	2.2473577064259116	1.0337759205903407	-0.07317112207454893	0.25874770368757105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6162597771983883	0.8108984755108661	0.044027926284671996
GM.5.0.Homeodomain_POU.0006	-0.22507756305807383	0.3006446528114796	1.0186524585550205	-0.522770883247061	0.720927796064726	0.09181988809705094	0.13850088234988378	0.7413766101852111	0.21622106535757635	-0.519564468220745	-0.776839716475077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2562218535197913	1.4271813168991243	0.025158815019812566
GM.5.0.IRF.0003	0.3829990802323614	0.3000817263657107	0.4916601553577932	0.750988918280167	0.64729573010478	0.10682715064498652	0.9686167691762647	0.3232310214571724	1.952220968168746	-0.49698464232727385	-0.8996821135080926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GM.5.0.T-box.0007	1.2355377047104004	-0.32601429577510654	0.8022481390823759	1.5173217455737145	0.5452127440153902	-1.3148169343144023	-0.08660937044213238	0.4807675000778184	-0.3080120654621883	0.2317384063523242	1.0535021292703404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.82507703247215	1.7515407071034705	0.06289703754953142
GM.5.0.C2H2_ZF.0267	0.3938850275068768	-1.5866234444199339	0.5314712265971189	-1.2791172857333792	0.8393246499267508	-2.101450943736837	1.2050936416824585	1.164167282682237	-2.1330039451987437	-0.40748108487936685	1.278319551642738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3465276131784787	1.7191047680830358	0.06289703754953142
GM.5.0.bZIP.0091	-1.3806804458028628	-0.945845526952492	0.5956677891019998	-2.850984517192939	0.42611958107379877	-1.4233691433832643	0.45722653035426103	-0.1572908983772967	-1.4111793595203306	-0.9401517516070726	-0.9735658858888974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4695425456269258	1.3623094388582548	0.03144851877476571
GM.5.0.Homeodomain.0199	-1.0821336481957164	-0.9912789268909262	-1.2156441010848555	-1.2476896701617142	0.06327461482843266	-0.927752365882695	-1.0375735096104926	-0.8672241303858234	0.5914776468651585	-0.7589222685358464	-1.5181500703694653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5451528798293435	0.6162828413882582	0.018869111264859427
GM.5.0.Forkhead.0041	0.7059677006708931	0.5699573915451871	0.7631560438816322	-0.7514974753489414	-0.8821793323046924	-0.9145556607349886	0.14785898181218704	-0.5740806773302202	-1.0026399253796603	-0.32052213478492847	-0.7467612339545247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6828632377340602	1.5569250729808628	0.07547644505943771
GM.5.0.HSF.0003	-1.2945919425921255	0.6585173061478236	-0.7569275760953352	0.7105584466847297	-0.33248573553236654	-0.46372247182730697	-0.403469530492343	-1.4006751758095755	1.4437812588356866	1.21147445125467	-0.7519515685867009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.82507703247215	1.7839766461239055	0.037738222529718854
GM.5.0.STAT.0008	0.2359920921847264	0.7526353041366227	0.9401108729528866	0.5119578097969585	0.4114678888489911	-0.8129788198407131	-0.5852757917087837	0.4118010815027945	-0.48283382822279214	0.4209922764426346	-0.054945340403234566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6591609386110453	1.2974375608173856	0.044027926284671996
GM.5.0.MADS_box.0015	-0.6539311477218608	-2.6548581515026726	0.550245038032849	-2.285421292608299	-2.736926751873856	-0.8315548149601771	-2.307064334843939	-0.03779807781952788	-2.353175430468468	-1.6899993436842198	-0.7367308698081317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9717942640436122	1.2325656827765163	0.025158815019812566
GM.5.0.Unknown.0021	-1.0882237047956997	-2.47656669657663	-1.4579331648226648	-2.0886732994597392	-0.7648489340871777	0.5855177876645425	-1.841916066026575	-2.250946806793901	-0.09572173933528606	0.30082704490213735	-0.8768171607353294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.711068973690448	1.0703859876743431	0.056607333794578274
GM.5.0.Unknown.0046	-0.8457048916307957	0.48457923547813575	-0.11148518489449127	-0.8772681781983588	-0.5234444691178102	-0.27969227270141805	-0.4988119378406506	0.30277629756708274	0.049983441051601706	-0.6815779945130375	-0.5958712279055225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2088172552737615	1.3298734998378203	0.06918674130448456
GM.5.0.C2H2_ZF.0179	0.22032021452893738	-1.0590230071207671	1.3339677032087263	0.9638427246759715	0.28967776550406926	-0.9515281306254666	0.7613611525536043	1.8677608219279194	-1.5216763648523082	-0.6446059557857705	0.7563412134648143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1614126570277317	1.1028219266947779	0.03144851877476571
GM.5.0.Unknown.0133	-0.38190198621316723	-1.1285765759009005	0.19750436747870606	-1.0579020896990314	-1.1084085081431307	0.23075356113108622	1.139612360061377	1.080059427173757	-1.5095673126354476	1.5331107824714463	0.2802544259200378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.73026783598009	1.3623094388582548	0.018869111264859427
GM.5.0.Homeodomain.0150	1.102078760460648	-0.7748751377686935	-0.417074688928966	0.6304877878846767	0.12852525157368005	-0.7971707438826379	-0.7055944845572795	-0.7679554663063239	0.5515121210246073	1.3951602633682199	1.7854267825160277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.180611519317374	1.978592280246513	0.056607333794578274
GM.5.0.C2H2_ZF.0226	0.26946846266518	-1.0901993977551538	-2.140867569677766	-2.1739399771145584	-2.008348844620032	-1.364372269131807	0.16935466301534907	-2.070856111882285	0.5575547310250012	0.9098888906912559	-1.5267510004572997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.422137947380896	1.2001297437560816	0.13837348260896912
GM.5.0.C2H2_ZF.0248	2.175808673373431	0.9534109108528801	1.0988607823603882	1.1353272134525034	1.0287444428703023	1.2370572961356183	1.1603374362641858	1.0166998474665199	2.8417121280453403	0.3825575387541154	-0.10741173169683374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GM.5.0.C2H2_ZF.0036	1.8977891852087048	1.3718016897856533	0.12103190479494143	1.2182877346312058	2.618366453592225	2.2397381620962276	1.2972107634870804	0.6765404693906647	1.9066143872654118	0.9110768208448361	-1.8927131201073712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.398435648257881	0.7784625364904314	0.08805585256934399
GM.5.0.bZIP.0068	0.021186903701902	0.4947329145801465	0.6025755101787281	1.7965827653618565	-0.2686490060645401	1.4758825912598945	-0.19109107457070384	1.000810626378749	-0.07615164922807022	-0.7048516470035956	1.2916871404733818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7584735719364778	0.6811547194291274	0.03144851877476571
GM.5.0.Unknown.0043	1.2245861857374267	0.06297817544486871	1.9715628429406957	0.5957442895756421	-0.28966765617026974	1.7977080891956074	1.176837281242721	1.2584227684619045	-0.32333013245845227	-0.868518218336472	-0.6715857869103228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GM.5.0.Forkhead.0042	0.6961387145524529	1.1179764872503208	1.0882585191658296	0.15875218503283903	1.0870795567672842	0.28170390063134093	-0.33966105119682377	0.9713304859930939	-0.07627468261882484	1.2111470791726375	1.2382388713335426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2754207158094335	1.9137204022056438	0.08805585256934399
GM.5.0.Paired_box.0011	0.03575432434152859	0.30059428276387223	-3.0728705091063	-2.5723189541498224	-0.5212229472642435	-3.9063357390539806	-0.09601427333856584	-3.591982355660931	-0.581096892753466	1.1509785363807685	-0.3666186848356504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.493244844749941	1.5244891339604283	0.10063526007925026
GM.5.0.p53.0009	0.6786080976855854	-0.5286670391690106	1.282932854839892	-0.7916578970891063	-1.6524081121644003	-0.002228823902347162	0.6787789315822517	1.0882666629624471	-1.535544326081887	-0.6808086264298914	2.168545199484031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2562218535197913	1.4920531949399933	0.06918674130448456
