# maelstrom - GimmeMotifs version 0.16.1
# method: mwu with motif score
# motif table: /home/ia1014/gimmemotifs/output/stratified.out/motif.nr.score.txt.gz
# activity values: BH-corrected -log10 Mann-Whitney U p-value
	3' UTR	5' UTR	Distal Intergenic	Downstream (<1kb)	Downstream (1-2kb)	Downstream (2-3kb)	Exon	Intron	Promoter (<=1kb)	Promoter (1-2kb)	Promoter (2-3kb)
GM.5.0.Unknown.0141	0.06418749636134513	0.1266925257145654	5.597382843668684	0.2512884474050075	0.5335956679146424	-0.0	-0.0	7.188077033113124	-0.0	-0.0	0.4530973766123819
GM.5.0.Grainyhead.0006	0.09918891360252716	-0.0	2.824975709548293	-0.0	0.16921998690285744	-0.0	0.12555276589688447	5.623597452677053	-0.0	-0.0	-0.0
GM.5.0.SMAD.0007	-0.0	0.07465611407043612	-0.0	0.12822834854116863	-0.0	0.17401694083927072	-0.0	0.03666747163616246	2.5730993207187147	0.120292919322353	0.05878587433712618
GM.5.0.C2H2_ZF.0010	0.47445723732569023	0.4114690771922147	17.594472031195806	-0.0	0.2048384510984684	-0.0	2.130062507225921	7.643090801955576	-0.0	-0.0	0.7553763236372604
GM.5.0.Ets.0032	-0.0	0.15633411490927068	-0.0	-0.0	-0.0	-0.0	0.27318521414744024	-0.0	81.01829467750673	0.02261654599086931	-0.0
GM.5.0.Nuclear_receptor.0118	0.45073556517063584	-0.0	1.2882304999627088	-0.0	-0.0	1.074247119531573	-0.0	-0.0	-0.0	0.3556627678392701	-0.0
GM.5.0.Unknown.0105	-0.0	0.7553763236372604	0.05496264553559744	0.2646766206961069	-0.0	0.038909184838022026	0.29270371781816173	-0.0	1.4780897650470748	0.7005100522713169	-0.0
GM.5.0.Unknown.0005	-0.0	0.2908903244625983	-0.0	0.29298897994638706	-0.0	-0.0	-0.0	-0.0	36.032150195289184	0.005951778005343291	-0.0
GM.5.0.Homeodomain.0118	-0.0	0.2726335589957319	3.537981343215036	0.03159196746552247	0.07235499001093883	-0.0	0.3424345530719009	-0.0	-0.0	-0.0	-0.0
GM.5.0.ARID_BRIGHT.0005	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	21.612212256816186	-0.0	-0.0
GM.5.0.TEA.0002	0.16119781265075328	0.004649507114408088	2.4099161417559087	-0.0	-0.0	-0.0	0.00955912085481057	-0.0	-0.0	-0.0	0.1554276498882748
GM.5.0.GATA.0006	-0.0	0.9205831581977972	10.295219414510699	-0.0	0.0799274276214769	-0.0	1.6414173581689702	1.6473198881752058	-0.0	-0.0	-0.0
GM.5.0.Paired_box.0013	0.12111349834410705	-0.0	2.6716198387700882	0.04580766497802379	-0.0	0.2769960416312365	-0.0	0.2506530173948887	-0.0	-0.0	0.48600880681081426
GM.5.0.Mixed.0060	-0.0	-0.0	-0.0	0.41220374592506415	-0.0	-0.0	0.00908272769594866	-0.0	17.120617458348878	0.7803077008770474	0.045044316320491856
GM.5.0.CUT_Homeodomain.0001	0.00908272769594866	-0.0	5.030168566742145	-0.0	-0.0	-0.0	0.13220995691876822	0.09877146591372839	-0.0	-0.0	-0.0
GM.5.0.Unknown.0034	0.11592575146387446	-0.0	-0.0	-0.0	0.11709836101403011	0.008564115488850296	1.0978771046488363	-0.0	5.784534351317909	0.10173327343170711	-0.0
GM.5.0.Paired_box.0015	0.19781638347761973	0.7999212170213273	-0.0	-0.0	-0.0	0.07097656312187288	-0.0	-0.0	9.846665945370415	0.07910816899370816	0.005951778005343291
GM.5.0.Mixed.0053	0.07937143396687044	0.18597673751834456	-0.0	0.3276560907243819	0.2971738972968855	0.15617180250509224	0.2695880360026131	2.036489411361056	1.1963871918722107	-0.0	0.06442436601856665
GM.5.0.Ets.0043	0.08075677066122217	0.01413373401436714	0.35995328260376996	0.3966672891267952	0.4309976483745632	0.01888412990322385	-0.0	3.331284394116284	-0.0	1.3087742560291726	0.2726335589957319
GM.5.0.C2H2_ZF.0106	0.513967910351976	0.05239770601316163	0.46088449923470565	-0.0	-0.0	-0.0	0.02380577902711329	0.3278826119563586	-0.0	-0.0	-0.0
GM.5.0.ARID_BRIGHT.0003	0.008116931781381806	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.2972282791582458	3.201652632804228	-0.0	-0.0
GM.5.0.Nuclear_receptor.0099	-0.0	-0.0	-0.0	0.17280931032387095	-0.0	-0.0	0.11227417396444206	-0.0	35.80122593171433	1.5658774092550682	0.688195900982845
GM.5.0.C2H2_ZF.0256	0.014706032279750408	0.605405837849041	3.2754201163209293	-0.0	-0.0	-0.0	0.12111349834410705	2.4901515084927968	-0.0	-0.0	-0.0
GM.5.0.Sox.0016	0.21181343420287857	0.23898027147982168	-0.0	-0.0	-0.0	-0.0	0.9944268276588596	-0.0	8.59323138655131	-0.0	-0.0
GM.5.0.STAT.0025	-0.0	0.07465611407043612	-0.0	0.07832092091165203	-0.0	-0.0	0.17084281473804458	-0.0	0.7505013518012115	0.3029681572910989	-0.0
GM.5.0.Nuclear_receptor.0085	0.3717542309147516	-0.0	-0.0	0.03755723682450262	-0.0	0.017030996930377358	0.25684961536313455	0.5949831213455321	1.218897135728899	0.23587776039569583	0.2111851909511753
GM.5.0.bHLH.0109	0.11385112748621856	0.2645050966040887	-0.0	0.13289625166153418	-0.0	0.3093161747469957	-0.0	-0.0	7.9041784632375665	3.4986844823021443	0.4980882419319048
GM.5.0.Homeodomain.0153	0.4005457423282793	0.07934705132631754	-0.0	0.19962052018655915	0.004945901690512437	0.06554332790805648	0.3424345530719009	-0.0	60.78612382343317	0.7599150756795435	0.2506530173948887
GM.5.0.Unknown.0103	2.7420022792695615	0.45010443736176053	13.681430946166962	0.17880790755426373	-0.0	1.0812063807069898	3.579483036675995	10.112148323022067	-0.0	-0.0	0.12951298228724262
GM.5.0.Mixed.0006	-0.0	-0.0	-0.0	1.3524982407659765	-0.0	0.01413373401436714	-0.0	-0.0	4.170828867522955	2.1836064557242647	0.45844635286087076
GM.5.0.bHLH.0019	0.018684018039464474	0.4812560837945203	35.23549157300999	-0.0	-0.0	-0.0	1.2651248585118124	17.840890400707305	-0.0	-0.0	0.24932097079510288
GM.5.0.Unknown.0054	-0.0	0.2502771662141224	5.8600769138862026	-0.0	-0.0	0.14116798421572666	2.7558247381360355	-0.0	-0.0	-0.0	-0.0
GM.5.0.Homeodomain.0125	-0.0	0.11227417396444206	11.408922423851456	-0.0	-0.0	-0.0	0.050314999023429154	1.413089714893816	-0.0	-0.0	-0.0
GM.5.0.bZIP.0086	-0.0	0.0799274276214769	0.2706895851242747	-0.0	0.07465611407043612	-0.0	-0.0	-0.0	8.912551709916738	-0.0	0.293398164727092
GM.5.0.Nuclear_receptor.0039	0.010587373133441888	-0.0	-0.0	-0.0	0.10566361239355991	0.20532577554356388	0.3200616669922548	-0.0	29.908316960355588	0.5839248984307279	-0.0
GM.5.0.RFX.0007	-0.0	0.2722325202188948	1.3877789665450377	0.9846879883713651	1.0340742930082272	-0.0	0.3960226786170363	-0.0	-0.0	-0.0	-0.0
GM.5.0.Unknown.0206	-0.0	-0.0	-0.0	0.6581849114697153	-0.0	-0.0	-0.0	-0.0	1.0978771046488363	0.17418275363177624	0.7366391909602135
GM.5.0.Unknown.0047	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	71.48367660135281	0.05651577126676757	0.4661636638062477
GM.5.0.C2H2_ZF.0098	0.37396673536253333	0.16950728340607607	9.317137278701292	0.027523106496472192	0.4385705893511046	0.9558536623189339	-0.0	7.061179853242421	-0.0	-0.0	0.496104950410568
GM.5.0.Unknown.0044	0.5517309285571984	1.2435766170723634	-0.0	-0.0	0.031525146709981355	-0.0	-0.0	-0.0	89.93111040295231	2.303600170553488	0.3990619325770721
GM.5.0.C2H2_ZF.0169	-0.0	-0.0	-0.0	0.17084281473804458	0.4286167465291974	0.14116798421572666	-0.0	-0.0	0.17743957277348743	2.3068156859797746	1.0728358519409111
GM.5.0.C2H2_ZF.0257	0.00908272769594866	-0.0	-0.0	0.46677158222739823	-0.0	0.08768027291257365	-0.0	11.525150101884671	-0.0	0.3147282678178768	0.1926937484707239
GM.5.0.Unknown.0126	0.23372099345904	-0.0	4.273419312702685	-0.0	0.023545646862788375	0.03744637680611473	0.607005848905617	0.5696560895619568	-0.0	0.024756509412535762	-0.0
GM.5.0.Nuclear_receptor.0038	-0.0	-0.0	-0.0	2.098397749930144	-0.0	0.6510567320900794	-0.0	-0.0	5.756078704123417	0.032444736197211915	0.34982401134241997
GM.5.0.C2H2_ZF.0232	-0.0	-0.0	-0.0	-0.0	0.001918931101175027	-0.0	-0.0	-0.0	262.2933854796088	1.6405544908870966	-0.0
GM.5.0.C2H2_ZF.0236	-0.0	0.6683404855293208	4.314574393552191	-0.0	-0.0	-0.0	0.6414784396341879	1.174354446608729	-0.0	-0.0	-0.0
GM.5.0.Ndt80_PhoG.0001	0.09238455251621884	-0.0	36.605992575134614	-0.0	0.19962052018655915	-0.0	0.050020354980572224	2.0808063157473007	-0.0	-0.0	-0.0
GM.5.0.Ets.0029	0.05978452006055821	0.6373201967337774	-0.0	0.08974660996561347	-0.0	-0.0	2.561320477501987	-0.0	72.58135465684224	0.1392112650411955	-0.0
GM.5.0.Unknown.0065	-0.0	-0.0	43.867101356922404	-0.0	0.023503771141826658	-0.0	-0.0	22.132857724539846	-0.0	-0.0	-0.0
GM.5.0.Mixed.0065	0.10203548465213234	0.6599460394344271	-0.0	-0.0	0.019308946590519717	-0.0	-0.0	-0.0	37.80393747166471	-0.0	-0.0
GM.5.0.Homeodomain.0170	0.32905115980090777	-0.0	-0.0	0.02236332740418216	0.37166894820219143	0.09520932120915403	-0.0	-0.0	41.91731240306347	0.19057444153079392	-0.0
GM.5.0.Mixed.0055	-0.0	0.030793857613790474	-0.0	-0.0	0.17111733776537763	-0.0	-0.0	-0.0	0.5300008587887856	0.47160908678440955	0.15870958275935174
GM.5.0.C2H2_ZF.0230	0.11064713532573706	0.039657491502544856	1.989538312433769	-0.0	0.47298476708202647	-0.0	0.382790610294346	5.340983906698561	-0.0	-0.0	0.1947311161558005
GM.5.0.C2H2_ZF.0197	0.2016109585412936	-0.0	-0.0	-0.0	0.017718041012356637	-0.0	0.05647507248033209	-0.0	47.81315189231114	0.4286167465291974	-0.0
GM.5.0.T-box.0010	-0.0	-0.0	0.656797079978643	0.46536949276643974	0.02322630803389932	-0.0	-0.0	0.46088449923470565	-0.0	0.21479539446569998	0.20473538770463887
GM.5.0.bHLH.0105	0.10966376731335299	0.005942174379392989	-0.0	0.17783219942432885	0.03666747163616246	0.19057444153079392	0.02236332740418216	-0.0	49.757059919861426	-0.0	0.14341903643440188
GM.5.0.Ets.0028	0.6488167907220221	-0.0	25.908222115214258	-0.0	0.024648543047998534	0.08168707528287762	0.3584060066271453	38.35320190748172	-0.0	0.120292919322353	1.0819615204631405
GM.5.0.C2H2_ZF.0282	-0.0	0.024756509412535762	0.5902509023114257	0.02211612475743334	0.04418472180946558	-0.0	1.046610036859337	-0.0	0.7530504832770474	0.10295333019263225	0.02163146148444228
GM.5.0.C2H2_ZF.0168	0.6373201967337774	0.10616308841210219	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	9.58418504221167	-0.0	-0.0
GM.5.0.C2H2_ZF.0157	-0.0	0.04666453378847252	4.135156752916538	-0.0	-0.0	-0.0	0.009779318019196261	0.050020354980572224	-0.0	-0.0	0.029692818506629297
GM.5.0.C2H2_ZF.0080	-0.0	0.6599460394344271	0.7635131120089784	0.01696538433143711	-0.0	-0.0	0.5460618693345592	-0.0	-0.0	-0.0	0.03528484455419238
GM.5.0.Unknown.0077	-0.0	-0.0	-0.0	-0.0	-0.0	0.7140773817840129	-0.0	-0.0	2.027032239702126	0.4942914469408215	0.09873232848416694
GM.5.0.C2H2_ZF.0165	0.7183404338702335	0.06210968770201313	-0.0	-0.0	-0.0	0.2016109585412936	0.16179674254514134	1.224519711802433	6.806182242773387	0.17743957277348743	0.25684961536313455
GM.5.0.Mixed.0031	0.2512884474050075	0.19344880236040782	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	50.15730148023547	1.4263794781494707	0.08289078215835884
GM.5.0.SAND.0006	0.19057444153079392	-0.0	-0.0	0.04707301294760434	0.07832092091165203	0.3087655684805436	-0.0	-0.0	85.16101582216251	1.868727742468145	0.46677158222739823
GM.5.0.GTF2I-like.0001	-0.0	0.22858216236867027	-0.0	-0.0	0.2428185595218989	-0.0	-0.0	-0.0	10.477503037641117	1.7964570231776538	1.5876091002340644
GM.5.0.bHLH.0083	0.3379483998793377	0.01413373401436714	-0.0	0.08354414635482654	0.6782005582697888	-0.0	0.14314234485367117	-0.0	33.22369104098027	1.700527459195506	1.1329396772094626
GM.5.0.C2H2_ZF.0254	0.308888562591132	0.06889005627642132	-0.0	1.006495152058543	-0.0	-0.0	-0.0	-0.0	1.3087742560291726	0.6172447659283126	1.2405891134203322
GM.5.0.Nuclear_receptor.0068	-0.0	-0.0	-0.0	1.1629587271441681	-0.0	0.10931791261553779	-0.0	-0.0	3.3774641131642253	0.037197446505513494	0.09070158744166483
GM.5.0.bHLH.0012	-0.0	-0.0	1.3133230152769289	-0.0	0.21361490800461416	0.03755723682450262	-0.0	-0.0	9.521660953264398	-0.0	-0.0
GM.5.0.GATA.0024	-0.0	-0.0	23.914103128253114	-0.0	0.6241218311260232	-0.0	-0.0	1.9337751907947025	-0.0	-0.0	-0.0
GM.5.0.Homeodomain.0192	-0.0	0.22350531477318786	0.27376289497268	-0.0	-0.0	-0.0	-0.0	0.04465954271520531	0.07943011567632466	-0.0	-0.0
GM.5.0.C2H2_ZF.0301	-0.0	-0.0	0.056155129923476405	-0.0	0.00021952455671189183	0.2048384510984684	-0.0	-0.0	2.44215536144956	0.1792954776662535	0.7073395340886468
GM.5.0.TEA.0005	-0.0	0.09918891360252716	-0.0	0.03702559954742871	0.2828237981110726	-0.0	-0.0	-0.0	inf	5.686410910344973	-0.0
GM.5.0.C2H2_ZF.0032	-0.0	0.12980581880758058	-0.0	0.8221534547218282	-0.0	-0.0	-0.0	-0.0	7.52741508890982	1.2651248585118124	3.653892718263615
GM.5.0.Unknown.0049	0.02678634128423551	-0.0	0.14911106391432039	0.06442436601856665	0.09593324415185606	0.41793373702818687	-0.0	1.7622463859283142	-0.0	0.00908272769594866	1.5018322624984353
GM.5.0.T-box.0018	-0.0	-0.0	0.41973129254619607	-0.0	0.13783292048715978	-0.0	-0.0	0.11726235931041158	-0.0	0.06698634543742413	0.22689862813053926
GM.5.0.bZIP.0067	-0.0	0.42857120661293435	-0.0	0.02678634128423551	-0.0	0.00955912085481057	1.1971737524007224	-0.0	62.64300464552436	-0.0	-0.0
GM.5.0.C2H2_ZF.0087	-0.0	-0.0	-0.0	0.03400761872305616	0.36998010208238524	0.5574579549464245	-0.0	-0.0	2.6275806263082933	6.479723806327232	1.3602083497203832
GM.5.0.Mixed.0022	0.17190039723040706	0.1924453457622135	-0.0	-0.0	0.32716336607940233	0.0044310647252725375	0.07832092091165203	-0.0	267.38073807256967	2.1740274449494668	-0.0
GM.5.0.bZIP.0075	0.17699671981676166	-0.0	4.721400125250923	0.23853134316153876	0.21541592594753642	0.19553684094179444	-0.0	21.392016860379446	-0.0	-0.0	2.491408408160081
GM.5.0.RFX.0012	-0.0	0.1373725810315801	-0.0	-0.0	0.11385112748621856	0.03618305066290945	-0.0	0.12111349834410705	0.7982221745931847	1.2814951291539924	0.16325339198320823
GM.5.0.C2H2_ZF.0277	0.21420383367831233	0.1845379638207358	-0.0	0.02322630803389932	-0.0	-0.0	0.24307882985271842	-0.0	41.189245251456256	-0.0	0.010587373133441888
GM.5.0.C2H2_ZF.0249	-0.0	0.22689862813053926	-0.0	-0.0	0.6137850478363105	0.09257388847967825	0.025482348877056245	0.8644607430536524	-0.0	1.7345703158050731	0.3550683062931243
GM.5.0.Nuclear_receptor.0079	-0.0	-0.0	-0.0	0.024648543047998534	-0.0	0.46541108928908415	-0.0	0.37841314977454377	0.21599715687398316	-0.0	-0.0
GM.5.0.Nuclear_receptor.0102	0.40482973148130086	0.2544750294556448	-0.0	0.12280557075280919	0.21479539446569998	0.587960958319666	0.1413940764371825	-0.0	1.662070576063503	0.01888412990322385	0.16325339198320823
GM.5.0.Homeodomain.0104	-0.0	-0.0	-0.0	-0.0	0.11830200055544557	-0.0	-0.0	0.2043407379338556	24.47628056503727	-0.0	0.5785211687196232
GM.5.0.C2H2_ZF.0240	0.08070855407373094	0.038582604005612774	0.9787452552138755	0.1982634186150485	-0.0	-0.0	0.994001565183204	6.457766233917582	-0.0	-0.0	0.798279503255128
GM.5.0.Rel.0009	-0.0	-0.0	-0.0	-0.0	-0.0	0.21243581024006447	-0.0	-0.0	104.21961042827478	0.22350531477318786	-0.0
GM.5.0.bZIP.0027	-0.0	-0.0	0.46187529994554805	0.16550658361026827	-0.0	0.06575089284356848	0.3192201924238201	-0.0	0.6372494198836258	-0.0	0.10063211148164078
GM.5.0.Homeodomain.0046	0.3222812332747283	-0.0	-0.0	-0.0	-0.0	0.31773617590233333	0.20469627348627253	5.395155732896853	-0.0	-0.0	-0.0
GM.5.0.Rel.0007	8.50895722276596e-06	0.07195690298097751	9.794526487264719	-0.0	-0.0	-0.0	2.873754791167868	-0.0	-0.0	-0.0	0.22858216236867027
GM.5.0.Unknown.0169	-0.0	-0.0	13.77464109172907	0.03083457819589362	-0.0	0.014706032279750408	0.5286147218514676	3.2802955889609353	-0.0	-0.0	0.0555517847157648
GM.5.0.C2H2_ZF.0293	-0.0	0.08703016756279713	12.431104747559548	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.4014578509885026
GM.5.0.GATA.0019	-0.0	0.0093569024011711	-0.0	-0.0	0.20719751631121933	0.04130784376446053	-0.0	-0.0	5.1519155116975845	-0.0	0.19443454822931674
GM.5.0.Sox.0001	1.1267208941323539	0.2949576915364167	0.07465611407043612	-0.0	0.11064713532573706	-0.0	0.03810871556631792	-0.0	6.784312172903084	-0.0	0.006910880932054285
GM.5.0.bZIP.0099	0.4832394319656036	-0.0	-0.0	-0.0	0.29472192014985066	-0.0	-0.0	-0.0	15.92666303858452	-0.0	0.12001492403166714
GM.5.0.Mixed.0103	-0.0	-0.0	26.914956522174766	-0.0	-0.0	-0.0	-0.0	5.359687875701476	-0.0	-0.0	-0.0
GM.5.0.p53.0010	0.09873232848416694	-0.0	6.858890422514871	-0.0	-0.0	0.011863141895437806	-0.0	7.157549685174731	-0.0	-0.0	0.34676291402459364
GM.5.0.Unknown.0003	-0.0	-0.0	-0.0	0.4371462213682198	0.0318207526115532	0.031525146709981355	-0.0	-0.0	35.29252401336508	-0.0	-0.0
GM.5.0.Mixed.0057	-0.0	0.001385258769605748	0.4468921429334448	-0.0	-0.0	-0.0	-0.0	-0.0	2.141945754617266	-0.0	-0.0
GM.5.0.bHLH.0086	-0.0	-0.0	-0.0	-0.0	-0.0	0.07235499001093883	-0.0	-0.0	13.263162821697186	-0.0	-0.0
GM.5.0.GATA.0028	-0.0	0.08754861552328334	1.6952212671221754	0.01888412990322385	-0.0	0.5209524389664899	-0.0	-0.0	6.284780590926716	-0.0	-0.0
GM.5.0.Homeodomain.0194	0.01413373401436714	0.308888562591132	-0.0	-0.0	-0.0	0.14243743406507023	1.592528292804884	-0.0	7.4133429397525346	1.5734102009508657	0.42403665263752066
GM.5.0.Homeodomain.0189	-0.0	-0.0	0.5789195222601395	-0.0	0.059635213064156985	0.08703016756279713	0.36334075625603246	-0.0	1.3146583690857743	-0.0	-0.0
GM.5.0.Unknown.0182	-0.0	-0.0	14.212333258071109	-0.0	-0.0	0.039046557666005746	0.07931333708167289	0.08510152404228075	-0.0	-0.0	-0.0
GM.5.0.Unknown.0042	-0.0	-0.0	0.18899436100122888	-0.0	0.4246846546675788	0.2778346730800685	-0.0	1.6626082716210877	-0.0	0.6575626029169352	1.4022925655764942
GM.5.0.bHLH.0057	0.3960226786170363	0.10295333019263225	-0.0	0.949916070882208	0.120292919322353	0.40234559915793805	0.16699650565552274	-0.0	4.235189300669296	0.052180408719020105	0.026461294080272552
GM.5.0.C2H2_ZF.0185	0.05756210107164633	0.1573908552770781	-0.0	-0.0	0.007098427715749874	0.059635213064156985	-0.0	-0.0	120.75151552171891	0.9787452552138755	0.08768027291257365
GM.5.0.Unknown.0017	0.05297189352257997	0.21922673114084593	10.854205615451944	0.06630619255404205	-0.0	0.09008836847944218	-0.0	2.6154568397782874	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0075	-0.0	0.41101888865016845	0.46088449923470565	-0.0	-0.0	1.889987734688462	-0.0	-0.0	1.072729599764262	0.3550683062931243	0.14718314646600855
GM.5.0.GATA.0030	1.0910569909962504	-0.0	3.0021310083179666	0.0012561486837070663	-0.0	-0.0	0.6854289732775343	0.8198926020605214	-0.0	-0.0	-0.0
GM.5.0.Homeodomain.0044	-0.0	-0.0	2.7871852008127433	-0.0	-0.0	0.09522053987457196	-0.0	-0.0	-0.0	-0.0	-0.0
GM.5.0.Rel.0024	0.3773172302464005	0.10099013893356756	2.953606686890493	0.1663606438762523	-0.0	0.8608824167291578	-0.0	0.14879646505340516	-0.0	-0.0	0.4616388996738583
GM.5.0.Mixed.0105	-0.0	-0.0	5.493237096807523	0.07931333708167289	0.08247508620922049	-0.0	-0.0	1.7515303502031687	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0123	-0.0	-0.0	11.059311867297476	-0.0	0.11064713532573706	0.0893887689935179	-0.0	12.6858267319769	-0.0	-0.0	-0.0
GM.5.0.GATA.0015	0.008564115488850296	0.9293511645687142	27.137195995490185	-0.0	-0.0	0.6258639836852292	3.2531229589414816	3.196710837958308	-0.0	-0.0	0.08754861552328334
GM.5.0.bHLH.0059	-0.0	0.02678634128423551	5.6535278224403385	0.3308852391466665	-0.0	-0.0	-0.0	2.8037681252149644	-0.0	0.2875808279656979	0.17587111350882728
GM.5.0.Unknown.0076	-0.0	0.16584419928149752	1.6318372871915372	-0.0	0.27439863792938124	-0.0	-0.0	0.6886382997413426	-0.0	0.10931791261553779	0.41884117889537
GM.5.0.bHLH.0078	0.27685301024998243	-0.0	-0.0	0.03528504478041979	-0.0	-0.0	0.4493093623192058	-0.0	4.236259237289466	-0.0	0.14998795537467094
GM.5.0.Homeodomain.0177	-0.0	0.5765511833729398	-0.0	0.025720701152532038	-0.0	-0.0	0.09624524726857413	-0.0	21.710103126189434	-0.0	-0.0
GM.5.0.Nuclear_receptor.0082	0.31684715081717757	-0.0	9.23449518765958	-0.0	0.01630643128733441	-0.0	0.10571140342599784	3.4479203463433667	-0.0	0.1379912477873223	0.09257388847967825
GM.5.0.Homeodomain.0132	-0.0	0.07241565928252885	2.6932361969712426	-0.0	-0.0	0.06751424436698042	-0.0	-0.0	0.5445421369100993	-0.0	0.01611469988375429
GM.5.0.C2H2_ZF.0202	0.08427745949827287	0.025488949334961934	0.7472316899780761	-0.0	0.038582604005612774	-0.0	-0.0	-0.0	0.5190921984648919	-0.0	-0.0
GM.5.0.C2H2_ZF.0011	-0.0	0.4429694824482587	0.299753739511045	-0.0	-0.0	-0.0	1.6622389240865383	-0.0	-0.0	0.293398164727092	1.2098116114148203
GM.5.0.SMAD.0009	-0.0	-0.0	29.564770341505003	-0.0	0.005274409534936331	0.07465611407043612	-0.0	47.71299950569598	-0.0	-0.0	0.5004957016389074
GM.5.0.bZIP.0061	-0.0	1.2741145620447016	3.354181077320989	-0.0	-0.0	-0.0	0.6800441386374922	-0.0	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0151	-0.0	-0.0	-0.0	-0.0	0.9363912428605086	-0.0	-0.0	-0.0	2.51677868522127	0.01630643128733441	-0.0
GM.5.0.Mixed.0091	-0.0	-0.0	25.516930457525074	0.09058625300951685	-0.0	-0.0	0.2856075610987616	4.782659054867163	-0.0	-0.0	-0.0
GM.5.0.MADS_box.0001	-0.0	-0.0	0.08536337286785356	0.010880877713397135	-0.0	-0.0	-0.0	-0.0	0.5124389454660163	0.05647507248033209	-0.0
GM.5.0.STAT.0015	-0.0	-0.0	-0.0	0.42403665263752066	-0.0	-0.0	0.3902341644953059	-0.0	27.52754274239688	0.2192512836676359	-0.0
GM.5.0.T-box.0016	-0.0	0.16119781265075328	-0.0	-0.0	-0.0	-0.0	-0.0	1.8948356286250299	2.198772846313082	-0.0	-0.0
GM.5.0.Mixed.0012	1.1238649665449985	-0.0	7.952101352148431	-0.0	-0.0	-0.0	0.524269644610282	8.730616782590461	-0.0	-0.0	0.35353652111796435
GM.5.0.Homeodomain.0042	-0.0	-0.0	-0.0	-0.0	-0.0	0.5190921984648919	-0.0	-0.0	1.7088910638380637	-0.0	-0.0
GM.5.0.bZIP.0070	0.5591102840884273	0.6258639836852292	7.848063831846238	0.03400761872305616	0.3165181142542653	0.1110339808560912	0.2726335589957319	9.055692917330248	-0.0	0.3599205246609419	0.030793857613790474
GM.5.0.Grainyhead.0007	0.4035271457098406	-0.0	7.200943511851021	-0.0	-0.0	-0.0	-0.0	8.725272420105764	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0284	1.998937754866875	0.45594113164943106	-0.0	0.5777700169198788	1.1389879429610543	-0.0	1.2714437836035268	-0.0	6.443103521695844	0.6373201967337774	0.37198462419261313
GM.5.0.bHLH.0051	-0.0	-0.0	-0.0	-0.0	-0.0	0.060666817290327274	-0.0	-0.0	21.973037960471057	-0.0	-0.0
GM.5.0.Mixed.0109	-0.0	-0.0	-0.0	-0.0	0.11522062832367011	-0.0	-0.0	-0.0	67.32110543385696	2.2638853186561367	0.01888412990322385
GM.5.0.Paired_box.0017	-0.0	0.01611469988375429	0.1747201399766033	-0.0	-0.0	-0.0	1.2098116114148203	-0.0	3.819099902202694	-0.0	-0.0
GM.5.0.Ets.0025	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.022400577812309228	-0.0	19.075503494100122	-0.0	-0.0
GM.5.0.Mixed.0008	-0.0	0.07333086520059329	-0.0	-0.0	0.15870958275935174	0.30549882175176085	-0.0	-0.0	260.581568132327	4.83013550023207	-0.0
GM.5.0.Grainyhead.0008	0.11153120757098975	-0.0	7.284426760363715	0.2972282791582458	0.368647499683308	0.585982184167751	-0.0	2.616018028339153	-0.0	0.8220140541764177	-0.0
GM.5.0.T-box.0025	-0.0	0.23597258320657447	-0.0	0.011141567698435531	0.42403665263752066	0.05647507248033209	-0.0	-0.0	5.399431497574617	-0.0	-0.0
GM.5.0.bZIP.0102	-0.0	-0.0	0.5610285194625524	-0.0	-0.0	-0.0	-0.0	0.2769404889542641	0.5010673632312066	-0.0	-0.0
GM.5.0.bHLH.0129	0.03591516019807074	0.09360583187971784	-0.0	0.00908272769594866	0.0659202420852497	0.851343532769918	-0.0	-0.0	0.06707909695461997	1.3236830034998623	0.8706984037879355
GM.5.0.Nuclear_receptor.0147	0.0799274276214769	-0.0	0.3315882740045314	-0.0	0.4273435749114873	-0.0	0.8302877543572019	0.11064713532573706	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0266	-0.0	0.16080159165100338	6.393632082556631	-0.0	-0.0	1.2435766170723634	-0.0	12.020508379202498	-0.0	-0.0	0.17865605499709425
GM.5.0.Mixed.0052	0.6851177439611333	0.13289625166153418	3.1641057629463187	0.08299146099319313	-0.0	-0.0	2.6253428981106834	10.006266115932085	-0.0	0.018894144226928648	0.019216638681994257
GM.5.0.Nuclear_receptor.0069	0.037551897234864864	-0.0	-0.0	-0.0	-0.0	-0.0	0.22439276430302718	-0.0	47.13888771953284	-0.0	-0.0
