ENSMUSG00000017929	2830.10314	0.472552227	0.117616582	2.02065E-05	0.000224592	B4galt5	atac_loss
ENSMUSG00000018008	41.91271217	-1.651464784	0.471487118	1.83117E-05	0.000205679	Cyth4	atac_loss
ENSMUSG00000018042	17770.24493	-0.526488198	0.184827229	0.000914011	0.005623338	Cyb5r3	atac_loss
ENSMUSG00000018171	4565.837252	-0.11308907	0.133375363	0.361290759	0.54306571	Vmp1	atac_loss
ENSMUSG00000018340	6041.890796	-0.392368127	0.262493593	0.036761135	0.107914815	Anxa6	atac_loss
ENSMUSG00000018405	671.2365715	0.499088215	0.208927095	0.004082578	0.019259906	Mrm1	atac_loss
ENSMUSG00000019122	39.66572111	-0.488635039	0.472871961	0.039894317	0.11491131	Ccl9	atac_loss
ENSMUSG00000019124	16028.90294	-0.078928732	0.066634115	0.231073296	0.404415178	Scrn1	atac_loss
ENSMUSG00000019437	608.5622542	-0.687592862	0.377149038	0.005442918	0.024284251	Tlcd1	atac_loss
ENSMUSG00000019820	2310.813412	0.261767639	0.255411222	0.140386136	0.286217171	Utrn	atac_loss
ENSMUSG00000019864	849.5421864	0.134215945	0.09020457	0.121365302	0.258949341	Rtn4ip1	atac_loss
ENSMUSG00000020014	417.9821915	0.175857358	0.176780449	0.237746373	0.412538289	Cfap54	atac_loss
ENSMUSG00000020032	6319.675347	-0.147607971	0.165012869	0.298995498	0.480040369	Nuak1	atac_loss
ENSMUSG00000020205	958.5818101	-0.455946454	0.126867643	0.000110536	0.000949889	Phlda1	atac_loss
ENSMUSG00000020387	744.3807614	0.039349335	0.126524976	0.737132999	0.846804053	Jade2	atac_loss
ENSMUSG00000020422	5937.645032	-0.374598983	0.139422243	0.002677932	0.01366252	Tns3	atac_loss
ENSMUSG00000020644	2380.927846	-0.669842153	0.330765257	0.003762909	0.01806786	Id2	atac_loss
ENSMUSG00000020658	4720.165821	-0.617893023	0.241457916	0.001703839	0.009458551	Efr3b	atac_loss
ENSMUSG00000021009	890.1052033	-0.221063293	0.165605658	0.125964579	0.26595736	Ptpn21	atac_loss
ENSMUSG00000021025	1810.289621	0.090118841	0.123877637	0.432430776	0.609549311	Nfkbia	atac_loss
ENSMUSG00000021070	641.5845814	-1.091843568	0.224370673	7.62873E-08	1.65937E-06	Bdkrb2	atac_loss
ENSMUSG00000021140	4977.054737	-0.182113883	0.126349003	0.103209888	0.231031629	Pcnx	atac_loss
ENSMUSG00000021182	3408.065963	0.097512183	0.114567803	0.382168038	0.563639344	Ccdc88c	atac_loss
ENSMUSG00000021260	430.6407474	-0.479872081	0.150769316	0.000437004	0.003035764	Hhipl1	atac_loss
ENSMUSG00000021365	2778.37179	-0.389133765	0.135557101	0.001698458	0.009439039	Nedd9	atac_loss
ENSMUSG00000021423	21.41121288	-0.108912002	0.311924842	0.421994855	0.600868158	Ly86	atac_loss
ENSMUSG00000021458	837.6569044	-0.024868655	0.106978773	0.803963706	0.889438437	AC130827.2	atac_loss
ENSMUSG00000021460	2266.137772	-0.021126012	0.092792728	0.810699442	0.893818374	Auh	atac_loss
ENSMUSG00000021710	3723.052396	0.04091823	0.067060529	0.536838682	0.697610953	Nln	atac_loss
ENSMUSG00000021794	12381.17471	0.119732877	0.127624866	0.357294962	0.53946259	Glud1	atac_loss
ENSMUSG00000021884	90.82893561	-0.029043958	0.231167628	0.855315163	0.920768086	Hacl1	atac_loss
ENSMUSG00000021918	1031.89128	0.380657113	0.116749836	0.000492557	0.003362783	Nek4	atac_loss
ENSMUSG00000021939	34833.96545	-0.291212304	0.147316727	0.02596517	0.082990903	Ctsb	atac_loss
ENSMUSG00000022094	2047.776563	-0.180297624	0.069788577	0.008006037	0.033166931	Slc39a14	atac_loss
